title,artist,bpm,nrgy,dnce,dB,live,val,dur,acous,spch,pop
Higher,Carly Rae Jepsen,3.2135922330097086,4.551020408163265,3.6804123711340204,4.793103448275862,3.0,2.795918367346939,2.3793103448275863,1.0404040404040404,1.5,2.8585858585858586
Invitation,Britney Spears,3.174757281553398,3.6530612244897958,2.5257731958762886,4.655172413793103,1.4864864864864864,1.6530612244897958,1.910344827586207,1.121212121212121,1.9166666666666665,2.7777777777777777
One Call Away (feat. Tyga) - Remix,Charlie Puth,2.766990291262136,3.816326530612245,4.092783505154639,4.793103448275862,1.7027027027027026,3.122448979591837,1.8,2.0505050505050506,1.3333333333333333,2.6565656565656566
Beautiful Birds (feat. Birdy),Passenger,2.6699029126213594,1.693877551020408,2.6082474226804124,4.241379310344827,1.5945945945945947,1.5714285714285714,2.103448275862069,4.6767676767676765,1.25,2.4545454545454546
Little Lies,Hilary Duff,3.407766990291262,4.1020408163265305,3.350515463917526,4.724137931034482,1.2162162162162162,2.63265306122449,1.9655172413793105,1.0,1.5,2.4545454545454546
Do You Wanna Come Over?,Britney Spears,3.349514563106796,3.857142857142857,4.092783505154639,4.724137931034482,1.5945945945945947,2.836734693877551,1.9517241379310346,1.0404040404040404,1.5833333333333335,2.3737373737373737
BURNITUP!,Janet Jackson,3.3883495145631066,3.8979591836734695,4.422680412371134,4.655172413793103,2.6756756756756754,4.387755102040817,2.6,1.202020202020202,2.5,2.2525252525252526
Picky - Remix,Joey Montana,4.611650485436893,4.3061224489795915,3.88659793814433,4.931034482758621,3.0,3.816326530612245,2.2551724137931037,1.3636363636363638,1.5833333333333335,2.1717171717171717
Behind Your Back,Nelly Furtado,2.9029126213592233,2.9183673469387754,4.298969072164948,4.448275862068965,1.3783783783783785,3.816326530612245,2.296551724137931,2.0101010101010104,1.3333333333333333,1.7272727272727273
Million Years Ago,Adele,1.0,1.0,1.0,1.0,1.0,1.0,2.282758620689655,1.0,1.0,1.0
Shape of You,Ed Sheeran,2.8640776699029127,3.6530612244897958,4.422680412371134,4.931034482758621,1.4864864864864864,4.795918367346939,2.3793103448275863,3.3434343434343434,1.6666666666666665,4.515151515151516
Closer,The Chainsmokers,2.8446601941747574,3.122448979591837,4.092783505154639,4.724137931034482,1.5945945945945947,3.693877551020408,2.5310344827586206,2.6565656565656566,1.25,4.474747474747475
Starboy,The Weeknd,4.611650485436893,3.4081632653061225,3.804123711340206,4.655172413793103,1.7567567567567568,3.0,2.3241379310344827,1.5656565656565657,3.3333333333333335,4.434343434343434
Treat You Better,Shawn Mendes,2.6116504854368934,4.346938775510204,2.8144329896907214,4.862068965517242,1.5945945945945947,4.061224489795919,1.7448275862068967,1.4444444444444444,3.8333333333333335,4.3939393939393945
That's What I Like,Bruno Mars,3.6019417475728157,3.2857142857142856,4.505154639175258,4.793103448275862,1.4864864864864864,4.5102040816326525,2.0068965517241377,1.0404040404040404,1.3333333333333333,4.353535353535353
Let Me Love You,DJ Snake,2.941747572815534,3.938775510204082,3.6804123711340204,4.793103448275862,1.7567567567567568,1.6530612244897958,1.993103448275862,1.3636363636363638,1.25,4.313131313131313
I Feel It Coming,The Weeknd,2.8058252427184467,4.346938775510204,4.175257731958762,4.724137931034482,1.3783783783783785,3.4081632653061225,2.862068965517241,2.7373737373737375,2.0,4.272727272727273
Mercy,Shawn Mendes,3.8737864077669903,3.693877551020408,3.3092783505154637,4.793103448275862,1.5945945945945947,2.4693877551020407,2.0344827586206895,1.5252525252525253,1.6666666666666665,4.272727272727273
Side To Side,Ariana Grande,4.0873786407766985,4.020408163265306,3.6804123711340204,4.724137931034482,2.2972972972972974,3.489795918367347,2.268965517241379,1.202020202020202,2.916666666666667,4.232323232323232
Stay,Zedd,2.9805825242718447,3.5306122448979593,3.845360824742268,4.793103448275862,1.6486486486486487,3.204081632653061,2.048275862068966,2.0101010101010104,1.5,4.232323232323232
It Ain't Me (with Selena Gomez),Kygo,2.941747572815534,3.163265306122449,3.6391752577319587,4.655172413793103,1.4864864864864864,3.122448979591837,2.2,1.4848484848484849,1.5833333333333335,4.191919191919192
Malibu,Miley Cyrus,3.7184466019417477,4.183673469387755,3.350515463917526,4.724137931034482,1.4324324324324325,2.387755102040816,2.3517241379310345,1.3232323232323233,1.5,4.151515151515151
Something Just Like This,The Chainsmokers,3.0,3.6530612244897958,3.515463917525773,4.655172413793103,1.9189189189189189,3.0816326530612246,2.5724137931034483,1.121212121212121,1.3333333333333333,4.151515151515151
Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,2.9805825242718447,4.1020408163265305,3.9690721649484537,4.862068965517242,1.972972972972973,4.020408163265306,2.613793103448276,2.6565656565656566,1.4166666666666667,4.151515151515151
I DonÂt Wanna Live Forever (Fifty Shades Darker),ZAYN,3.29126213592233,2.836734693877551,4.051546391752577,4.586206896551724,2.7837837837837838,1.3673469387755102,2.5310344827586206,1.2424242424242424,1.5,4.151515151515151
My Way,Calvin Harris,3.3300970873786406,4.714285714285714,4.381443298969073,4.931034482758621,1.864864864864865,3.204081632653061,2.1724137931034484,1.3636363636363638,1.3333333333333333,4.151515151515151
"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,2.5728155339805827,3.7346938775510203,3.515463917525773,4.862068965517242,1.9189189189189189,4.3061224489795915,3.1379310344827585,1.2424242424242424,1.3333333333333333,4.111111111111111
Praying,Kesha,2.41747572815534,2.5918367346938775,3.3917525773195876,4.655172413793103,1.5945945945945947,2.3061224489795915,2.3241379310344827,2.97979797979798,1.25,4.111111111111111
Despacito - Remix,Luis Fonsi,4.456310679611651,4.346938775510204,3.6804123711340204,4.862068965517242,1.5405405405405406,4.346938775510204,2.310344827586207,1.9292929292929293,2.416666666666667,4.070707070707071
The Greatest,Sia,4.728155339805825,3.979591836734694,3.7628865979381443,4.724137931034482,1.3243243243243243,3.979591836734694,2.048275862068966,1.0404040404040404,3.25,4.070707070707071
There for You,Martin Garrix,3.058252427184466,3.6122448979591835,3.515463917525773,4.586206896551724,1.6486486486486487,1.5306122448979593,2.2137931034482756,1.4848484848484849,1.5,4.070707070707071
Paris,The Chainsmokers,2.941747572815534,3.6122448979591835,3.6804123711340204,4.655172413793103,1.4864864864864864,2.020408163265306,2.2137931034482756,1.0808080808080809,1.25,4.070707070707071
Crying in the Club,Camila Cabello,2.650485436893204,3.5306122448979593,2.3608247422680413,4.724137931034482,1.864864864864865,3.4489795918367347,2.1310344827586207,2.333333333333333,4.166666666666666,4.03030303030303
Mama,Jonas Blue,3.0194174757281553,4.224489795918368,4.051546391752577,4.862068965517242,1.2702702702702702,3.326530612244898,1.6896551724137931,1.404040404040404,1.3333333333333333,4.03030303030303
Slide (feat. Frank Ocean & Migos),Calvin Harris,3.0194174757281553,4.26530612244898,4.051546391752577,4.931034482758621,2.3513513513513513,3.0816326530612246,2.3379310344827586,3.0202020202020203,1.4166666666666667,4.03030303030303
Swish Swish,Katy Perry,3.3300970873786406,3.8979591836734695,4.463917525773196,4.793103448275862,1.5405405405405406,3.326530612244898,2.503448275862069,1.0808080808080809,1.3333333333333333,3.9494949494949494
Chained To The Rhythm,Katy Perry,4.689320388349515,4.26530612244898,2.8556701030927836,4.793103448275862,2.081081081081081,2.9183673469387754,2.43448275862069,1.3232323232323233,2.416666666666667,3.909090909090909
Cold (feat. Future),Maroon 5,2.941747572815534,3.938775510204082,3.845360824742268,4.724137931034482,1.2702702702702702,2.673469387755102,2.3793103448275863,1.5656565656565657,1.9166666666666665,3.909090909090909
Love,Lana Del Rey,2.9223300970873787,2.510204081632653,3.185567010309278,4.379310344827586,1.5945945945945947,1.9387755102040818,2.9172413793103447,2.97979797979798,1.25,3.909090909090909
ReggaetÃ³n Lento (Remix),CNCO,2.825242718446602,4.714285714285714,3.185567010309278,4.931034482758621,1.5405405405405406,3.5306122448979593,1.7586206896551724,1.606060606060606,1.75,3.8686868686868685
First Time,Kygo,2.7475728155339807,3.4081632653061225,3.597938144329897,4.655172413793103,1.5405405405405406,3.7755102040816326,1.8275862068965516,1.808080808080808,1.9166666666666665,3.8686868686868685
The Cure,Lady Gaga,2.941747572815534,3.0816326530612246,3.88659793814433,4.793103448275862,1.4864864864864864,3.122448979591837,2.0620689655172413,1.3232323232323233,1.25,3.8686868686868685
"How Far I'll Go - From ""Moana""",Alessia Cara,4.514563106796117,3.204081632653061,2.2783505154639174,4.448275862068965,1.3783783783783785,1.6530612244897958,1.5793103448275863,1.6464646464646466,3.9166666666666665,3.8686868686868685
Bodak Yellow,Cardi B,3.4271844660194173,3.938775510204082,4.835051546391753,4.724137931034482,2.891891891891892,2.8775510204081636,2.2413793103448274,1.2828282828282829,1.9166666666666665,3.8282828282828283
Rich Love (with Seeb),OneRepublic,3.0388349514563107,4.551020408163265,2.649484536082474,4.862068965517242,2.945945945945946,2.9183673469387754,1.9241379310344828,1.6868686868686869,3.5833333333333335,3.8282828282828283
Tired,Alan Walker,3.407766990291262,4.591836734693878,3.845360824742268,4.862068965517242,1.810810810810811,3.0,1.8,1.1616161616161615,1.5,3.8282828282828283
Came Here for Love,Sigala,3.4271844660194173,4.551020408163265,3.9278350515463916,4.931034482758621,1.6486486486486487,3.938775510204082,1.9517241379310346,1.121212121212121,1.3333333333333333,3.8282828282828283
24K Magic,Bruno Mars,3.0776699029126213,4.26530612244898,4.381443298969073,4.862068965517242,1.810810810810811,3.5714285714285716,2.268965517241379,1.121212121212121,1.6666666666666665,3.787878787878788
Strip That Down (feat. Quavo),Liam Payne,3.058252427184466,3.0408163265306123,4.587628865979381,4.793103448275862,1.4324324324324325,3.2448979591836733,1.9379310344827587,1.808080808080808,1.4166666666666667,3.787878787878788
Cut To The Feeling,Carly Rae Jepsen,3.233009708737864,4.714285714285714,3.9278350515463916,4.931034482758621,2.621621621621622,3.6530612244897958,2.020689655172414,1.0404040404040404,1.5,3.787878787878788
OK - Spotify Version,Robin Schulz,3.3689320388349513,4.3061224489795915,3.6804123711340204,4.724137931034482,1.7027027027027026,3.36734693877551,1.7586206896551724,1.4848484848484849,1.5,3.787878787878788
Bon appÃ©tit,Katy Perry,3.058252427184466,4.224489795918368,4.298969072164948,4.724137931034482,2.1891891891891895,3.122448979591837,2.296551724137931,1.5252525252525253,1.5,3.7474747474747474
Summer Bummer (feat. A$AP Rocky & Playboi Carti),Lana Del Rey,3.621359223300971,3.326530612244898,4.1340206185567006,4.517241379310345,2.081081081081081,1.5714285714285714,2.7517241379310344,1.0808080808080809,2.083333333333333,3.707070707070707
Get Low (with Liam Payne),Zedd,3.0970873786407767,4.795918367346939,3.9690721649484537,4.862068965517242,1.2702702702702702,3.204081632653061,1.9793103448275862,1.121212121212121,1.4166666666666667,3.6666666666666665
Kissing Strangers,DNCE,3.3300970873786406,4.020408163265306,4.175257731958762,4.724137931034482,1.4864864864864864,4.5102040816326525,1.9379310344827587,1.202020202020202,1.3333333333333333,3.6666666666666665
Slow Hands,Niall Horan,2.6699029126213594,2.7142857142857144,4.051546391752577,4.655172413793103,1.3243243243243243,4.469387755102041,1.7448275862068967,1.0404040404040404,1.4166666666666667,3.585858585858586
Younger Now,Miley Cyrus,3.3689320388349513,4.551020408163265,3.268041237113402,4.793103448275862,1.7567567567567568,2.3469387755102042,2.586206896551724,1.0,1.5,3.505050505050505
Body Moves,DNCE,2.9805825242718447,3.816326530612245,3.6804123711340204,4.793103448275862,1.2162162162162162,4.5102040816326525,2.406896551724138,1.0,1.3333333333333333,3.505050505050505
Reality (feat. Janieck Devy) - Radio Edit,Lost Frequencies,3.3689320388349513,3.6122448979591835,4.010309278350515,4.655172413793103,1.4324324324324325,3.163265306122449,1.3310344827586207,1.0808080808080809,1.3333333333333333,3.3838383838383836
Angel,Fifth Harmony,3.407766990291262,3.163265306122449,4.051546391752577,4.724137931034482,2.891891891891892,1.5306122448979593,1.7586206896551724,1.0,1.3333333333333333,3.3838383838383836
Touch (feat. Kid Ink),Little Mix,2.9805825242718447,4.061224489795919,3.6391752577319587,4.862068965517242,3.6486486486486487,3.163265306122449,1.9517241379310346,1.1616161616161615,1.9166666666666665,3.3838383838383836
We Don't Talk Anymore - DROELOE Remix,Charlie Puth,2.941747572815534,4.346938775510204,3.88659793814433,4.793103448275862,3.4324324324324325,3.7346938775510203,2.1586206896551725,2.97979797979798,2.833333333333333,3.3838383838383836
Love Incredible (feat. Camila Cabello),Cashmere Cat,4.242718446601941,3.0408163265306123,2.5257731958762886,4.517241379310345,2.081081081081081,1.8571428571428572,1.6344827586206896,1.2424242424242424,2.0,3.3838383838383836
No Vacancy (with SebastiÃ¡n Yatra),OneRepublic,2.941747572815534,4.1020408163265305,3.845360824742268,4.862068965517242,1.7567567567567568,3.4081632653061225,2.227586206896552,1.3232323232323233,1.3333333333333333,3.303030303030303
Rich Boy,Galantis,3.1359223300970873,4.673469387755102,4.051546391752577,5.0,1.4324324324324325,3.6530612244897958,1.6896551724137931,1.2828282828282829,1.4166666666666667,3.2222222222222223
Lust for Life (with The Weeknd),Lana Del Rey,2.941747572815534,3.7346938775510203,3.1030927835051547,4.517241379310345,2.945945945945946,2.1020408163265305,2.793103448275862,3.3434343434343434,1.5,3.1818181818181817
Greenlight (feat. Flo Rida & LunchMoney Lewis),Pitbull,3.233009708737864,4.387755102040817,3.88659793814433,4.724137931034482,2.945945945945946,3.5714285714285716,2.5310344827586206,2.1313131313131315,3.25,3.1818181818181817
Influence,Tove Lo,3.0388349514563107,3.4081632653061225,4.175257731958762,4.448275862068965,1.5945945945945947,2.3469387755102042,2.2551724137931037,1.404040404040404,1.4166666666666667,3.1818181818181817
Remember I Told You,Nick Jonas,3.1941747572815533,3.163265306122449,3.804123711340206,4.724137931034482,1.2162162162162162,4.428571428571429,1.9379310344827587,1.5656565656565657,3.3333333333333335,3.1414141414141414
Messin' Around,Pitbull,4.067961165048544,4.3061224489795915,3.350515463917526,4.793103448275862,1.2162162162162162,4.183673469387755,2.227586206896552,1.0808080808080809,1.4166666666666667,3.0606060606060606
Water Under the Bridge,Adele,2.8446601941747574,4.428571428571429,3.4742268041237114,4.655172413793103,1.5945945945945947,2.9183673469387754,2.4620689655172416,1.0808080808080809,1.5833333333333335,2.97979797979798
Free Me,Sia,2.6893203883495147,2.8775510204081636,2.11340206185567,4.862068965517242,1.7567567567567568,1.8571428571428572,3.0965517241379312,4.434343434343434,1.25,2.7777777777777777
Kissing Strangers - Remix,DNCE,3.3300970873786406,4.142857142857142,4.1340206185567006,4.724137931034482,1.4324324324324325,4.3061224489795915,1.9379310344827587,1.3232323232323233,1.4166666666666667,2.7373737373737375
A L I E N S,Coldplay,3.8737864077669903,4.591836734693878,2.7731958762886597,4.793103448275862,2.135135135135135,2.020408163265306,3.0413793103448277,1.0,1.3333333333333333,2.6565656565656566
One Kiss (with Dua Lipa),Calvin Harris,3.407766990291262,4.5102040816326525,4.257731958762887,4.931034482758621,1.4324324324324325,3.4081632653061225,2.117241379310345,1.1616161616161615,1.9166666666666665,4.474747474747475
Havana (feat. Young Thug),Camila Cabello,3.0388349514563107,3.122448979591837,4.175257731958762,4.862068965517242,1.7027027027027026,2.5918367346938775,2.1448275862068966,1.7272727272727273,1.25,4.434343434343434
New Rules,Dua Lipa,3.2524271844660193,3.857142857142857,4.1340206185567006,4.724137931034482,1.810810810810811,3.489795918367347,2.0344827586206895,1.0,1.5833333333333335,4.3939393939393945
There's Nothing Holdin' Me Back,Shawn Mendes,3.3689320388349513,4.3061224489795915,4.587628865979381,4.862068965517242,1.4324324324324325,4.959183673469388,1.896551724137931,2.5353535353535355,1.5,4.3939393939393945
no tears left to cry,Ariana Grande,3.3689320388349513,3.8979591836734695,3.88659793814433,4.724137931034482,2.5675675675675675,2.428571428571429,1.993103448275862,1.1616161616161615,1.5,4.3939393939393945
IDGAF,Dua Lipa,2.883495145631068,3.204081632653061,4.463917525773196,4.724137931034482,1.4324324324324325,3.0816326530612246,2.1586206896551725,1.1616161616161615,1.75,4.3939393939393945
In My Blood,Shawn Mendes,3.7184466019417477,3.8979591836734695,3.556701030927835,4.655172413793103,1.7027027027027026,3.0,2.0620689655172413,1.2424242424242424,1.5833333333333335,4.353535353535353
Wolves,Selena Gomez,3.4271844660194173,4.26530612244898,3.9690721649484537,4.793103448275862,2.081081081081081,2.2653061224489797,1.8827586206896552,1.4848484848484849,1.3333333333333333,4.353535353535353
Dusk Till Dawn - Radio Edit,ZAYN,4.495145631067961,2.795918367346939,2.072164948453608,4.655172413793103,1.5945945945945947,1.4081632653061225,2.4482758620689653,1.404040404040404,1.3333333333333333,4.353535353535353
Attention,Charlie Puth,2.941747572815534,3.489795918367347,4.216494845360825,4.793103448275862,1.7027027027027026,4.26530612244898,2.0344827586206895,1.4444444444444444,1.4166666666666667,4.353535353535353
Electricity (with Dua Lipa),Silk City,3.29126213592233,3.7346938775510203,3.4329896907216493,4.724137931034482,2.8378378378378377,3.0816326530612246,2.43448275862069,1.0404040404040404,1.4166666666666667,4.313131313131313
Love On The Brain,Rihanna,4.339805825242719,3.6122448979591835,3.1030927835051547,4.793103448275862,1.4324324324324325,2.5510204081632653,2.2413793103448274,1.2828282828282829,1.4166666666666667,4.313131313131313
"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,3.0,3.8979591836734695,3.7216494845360826,4.862068965517242,1.4324324324324325,4.020408163265306,1.5655172413793104,1.121212121212121,1.4166666666666667,4.313131313131313
Silence,Marshmello,3.7572815533980584,4.1020408163265305,3.1443298969072164,4.931034482758621,1.9189189189189189,2.183673469387755,1.6482758620689655,2.0505050505050506,1.75,4.313131313131313
Sorry Not Sorry,Demi Lovato,3.796116504854369,3.6122448979591835,3.9278350515463916,4.655172413793103,2.4054054054054053,4.63265306122449,1.9655172413793105,1.0808080808080809,2.916666666666667,4.272727272727273
Shallow - Radio Edit,Lady Gaga,2.8640776699029127,2.3469387755102042,3.350515463917526,4.655172413793103,1.4864864864864864,2.142857142857143,2.1448275862068966,2.6969696969696972,1.25,4.232323232323232
These Days,Rudimental,2.7864077669902914,4.3061224489795915,3.6804123711340204,4.862068965517242,1.9189189189189189,3.2448979591836733,2.0620689655172413,1.7676767676767677,1.4166666666666667,4.232323232323232
What Lovers Do (feat. SZA),Maroon 5,3.1359223300970873,3.4489795918367347,4.298969072164948,4.793103448275862,1.5405405405405406,2.7142857142857144,1.910344827586207,1.3232323232323233,1.5,4.191919191919192
Finesse - Remix; feat. Cardi B,Bruno Mars,3.0388349514563107,4.5102040816326525,3.88659793814433,4.793103448275862,1.1081081081081081,4.795918367346939,2.1448275862068966,1.0808080808080809,1.8333333333333335,4.151515151515151
Perfect Duet (Ed Sheeran & BeyoncÃ©),Ed Sheeran,2.8446601941747574,2.2244897959183674,3.4329896907216493,4.655172413793103,1.6486486486486487,2.4693877551020407,2.7379310344827585,4.151515151515151,1.25,4.151515151515151
Bad At Love,Halsey,3.29126213592233,4.061224489795919,3.804123711340206,4.862068965517242,1.4864864864864864,3.489795918367347,1.6482758620689655,1.2424242424242424,1.25,4.151515151515151
Him & I (with Halsey),G-Eazy,2.70873786407767,3.979591836734694,3.4329896907216493,4.724137931034482,2.6756756756756754,1.7755102040816326,2.862068965517241,1.202020202020202,1.75,4.151515151515151
Friends (with BloodPopÂ®),Justin Bieber,3.0388349514563107,3.979591836734694,4.051546391752577,4.793103448275862,2.621621621621622,3.5306122448979593,1.7586206896551724,1.0,1.3333333333333333,4.111111111111111
Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,2.9029126213592233,3.7346938775510203,3.7628865979381443,4.931034482758621,1.6486486486486487,3.5714285714285716,1.9655172413793105,1.121212121212121,1.5833333333333335,4.070707070707071
My My My!,Troye Sivan,3.0,2.8775510204081636,3.88659793814433,4.586206896551724,1.2702702702702702,2.9591836734693877,1.9793103448275862,1.0,1.6666666666666665,4.070707070707071
Capital Letters,Hailee Steinfeld,2.941747572815534,4.3061224489795915,3.7216494845360826,4.724137931034482,1.2702702702702702,2.8775510204081636,2.1724137931034484,1.121212121212121,1.6666666666666665,4.070707070707071
Sick Boy,The Chainsmokers,2.7475728155339807,3.36734693877551,3.7216494845360826,4.586206896551724,1.6486486486486487,2.836734693877551,1.8137931034482757,1.4444444444444444,1.4166666666666667,4.070707070707071
Tequila,Dan + Shay,2.6699029126213594,3.4081632653061225,2.9381443298969074,4.724137931034482,1.7027027027027026,3.0408163265306123,1.8551724137931034,1.121212121212121,1.25,4.070707070707071
Look What You Made Me Do,Taylor Swift,3.4854368932038833,3.8979591836734695,4.175257731958762,4.724137931034482,1.7027027027027026,3.0816326530612246,2.075862068965517,1.808080808080808,2.0,4.03030303030303
Youth (feat. Khalid),Shawn Mendes,2.941747572815534,3.4489795918367347,3.185567010309278,4.655172413793103,1.7027027027027026,2.3061224489795915,1.7862068965517242,3.2626262626262625,2.0,4.03030303030303
Bad Liar,Selena Gomez,3.349514563106796,2.673469387755102,5.0,4.724137931034482,1.4324324324324325,3.979591836734694,2.117241379310345,1.7676767676767677,1.5833333333333335,4.03030303030303
Anywhere,Rita Ora,3.0776699029126213,4.26530612244898,3.597938144329897,4.862068965517242,1.5405405405405406,2.3061224489795915,2.117241379310345,1.1616161616161615,1.5,3.98989898989899
Chun-Li,Nicki Minaj,3.504854368932039,3.979591836734694,3.845360824742268,4.793103448275862,1.5945945945945947,2.9591836734693877,1.8,2.1313131313131315,4.083333333333334,3.9494949494949494
Sign of the Times,Harry Styles,3.3300970873786406,3.326530612244898,3.1443298969072164,4.793103448275862,1.5945945945945947,1.8571428571428572,3.8551724137931034,1.121212121212121,1.25,3.909090909090909
Familiar,Liam Payne,2.8058252427184467,4.3061224489795915,3.6391752577319587,4.793103448275862,1.4324324324324325,4.714285714285714,1.8689655172413793,1.0808080808080809,3.75,3.909090909090909
Let Me,ZAYN,4.262135922330097,3.326530612244898,2.8969072164948453,4.724137931034482,1.5405405405405406,1.7755102040816326,1.703448275862069,1.9696969696969697,1.4166666666666667,3.909090909090909
Supernova,Ansel Elgort,3.7184466019417477,3.5306122448979593,4.175257731958762,4.793103448275862,2.135135135135135,3.7755102040816326,1.7862068965517242,1.2424242424242424,1.8333333333333335,3.909090909090909
Nervous,Shawn Mendes,3.3689320388349513,3.5306122448979593,4.463917525773196,4.655172413793103,1.7027027027027026,4.020408163265306,1.4137931034482758,1.1616161616161615,1.6666666666666665,3.8686868686868685
End Game,Taylor Swift,4.0873786407766985,3.4081632653061225,3.6804123711340204,4.724137931034482,1.5945945945945947,1.6122448979591837,2.5310344827586206,1.0404040404040404,1.5,3.8282828282828283
Mi Gente (feat. BeyoncÃ©),J Balvin,3.0388349514563107,3.938775510204082,4.1340206185567006,4.724137931034482,2.243243243243243,2.9183673469387754,2.048275862068966,1.0808080808080809,1.6666666666666665,3.7474747474747474
Lemon,N.E.R.D,2.8446601941747574,3.979591836734694,4.793814432989691,4.655172413793103,1.6486486486486487,1.816326530612245,2.186206896551724,1.0,1.75,3.7474747474747474
For You (With Rita Ora),Liam Payne,3.1941747572815533,4.26530612244898,3.2268041237113403,4.793103448275862,3.27027027027027,1.7346938775510203,2.503448275862069,1.0808080808080809,1.25,3.707070707070707
Want To,Dua Lipa,2.7864077669902914,3.816326530612245,3.350515463917526,4.793103448275862,1.3243243243243243,2.3061224489795915,2.075862068965517,1.3232323232323233,2.0,3.707070707070707
What I Need (feat. Kehlani),Hayley Kiyoko,3.0194174757281553,4.224489795918368,3.597938144329897,4.862068965517242,1.864864864864865,2.673469387755102,2.186206896551724,1.202020202020202,1.5,3.707070707070707
Wait,Maroon 5,3.4466019417475726,3.4489795918367347,3.7216494845360826,4.793103448275862,1.5945945945945947,2.836734693877551,1.7862068965517242,1.404040404040404,1.5,3.707070707070707
What About Us,P!nk,3.2135922330097086,3.4081632653061225,2.6082474226804124,4.724137931034482,1.4864864864864864,1.7755102040816326,2.903448275862069,1.121212121212121,1.5,3.6666666666666665
2U (feat. Justin Bieber),David Guetta,3.8155339805825244,3.489795918367347,3.185567010309278,4.655172413793103,2.243243243243243,3.163265306122449,1.8413793103448275,1.9292929292929293,1.5,3.6262626262626263
Walk On Water (feat. BeyoncÃ©),Eminem,2.592233009708738,2.795918367346939,2.979381443298969,4.448275862068965,4.45945945945946,3.5306122448979593,3.3448275862068964,4.272727272727273,3.0,3.6262626262626263
This Town,Niall Horan,3.174757281553398,2.673469387755102,3.804123711340206,4.586206896551724,1.6486486486486487,1.816326530612245,2.3655172413793104,3.8282828282828283,1.25,3.585858585858586
"Girls (feat. Cardi B, Bebe Rexha & Charli XCX)",Rita Ora,2.825242718446602,3.816326530612245,4.010309278350515,4.862068965517242,1.5405405405405406,2.7142857142857144,2.2,1.0808080808080809,1.4166666666666667,3.585858585858586
MOVE TO MIAMI,Enrique Iglesias,2.941747572815534,4.551020408163265,4.1340206185567006,4.862068965517242,1.3783783783783785,4.673469387755102,1.4827586206896552,1.121212121212121,1.4166666666666667,3.585858585858586
Miss You (with Major Lazer & Tory Lanez),Cashmere Cat,2.941747572815534,3.6122448979591835,4.092783505154639,4.793103448275862,1.5945945945945947,2.836734693877551,1.717241379310345,2.0101010101010104,1.75,3.585858585858586
Filthy,Justin Timberlake,2.883495145631068,3.36734693877551,4.092783505154639,4.724137931034482,2.3513513513513513,3.6530612244897958,3.206896551724138,1.1616161616161615,2.166666666666667,3.505050505050505
Never Be the Same - Radio Edit,Camila Cabello,3.5242718446601944,3.816326530612245,3.597938144329897,4.862068965517242,1.6486486486486487,2.020408163265306,2.282758620689655,1.6464646464646466,1.75,3.303030303030303
Ferrari,Bebe Rexha,2.4951456310679614,2.9591836734693877,3.3917525773195876,4.724137931034482,1.5405405405405406,2.7142857142857144,2.089655172413793,1.0808080808080809,1.25,3.303030303030303
Supplies,Justin Timberlake,3.3300970873786406,3.2448979591836733,4.257731958762887,4.655172413793103,1.7027027027027026,1.9387755102040818,2.268965517241379,1.0404040404040404,1.4166666666666667,3.303030303030303
Boom Boom,RedOne,3.1359223300970873,4.1020408163265305,4.092783505154639,4.586206896551724,2.081081081081081,3.36734693877551,2.5724137931034483,1.0,1.4166666666666667,3.1414141414141414
...Ready For It? - BloodPopÂ® Remix,Taylor Swift,4.106796116504855,4.428571428571429,3.3917525773195876,4.793103448275862,1.5405405405405406,3.0408163265306123,1.7724137931034483,1.5252525252525253,2.833333333333333,3.101010101010101
Drip (feat. Migos),Cardi B,3.5242718446601944,3.4081632653061225,5.0,4.586206896551724,1.4324324324324325,2.1020408163265305,2.793103448275862,1.202020202020202,3.1666666666666665,2.8181818181818183
Tell Me You Love Me - NOTD Remix,Demi Lovato,2.9805825242718447,4.142857142857142,3.3917525773195876,4.793103448275862,1.4864864864864864,4.1020408163265305,1.6620689655172414,1.202020202020202,1.6666666666666665,2.7777777777777777
Memories,Maroon 5,2.766990291262136,2.3061224489795915,4.1340206185567006,4.655172413793103,1.4324324324324325,3.326530612244898,1.7586206896551724,4.3939393939393945,1.4166666666666667,5.0
Lose You To Love Me,Selena Gomez,2.9805825242718447,2.387755102040816,3.1030927835051547,4.517241379310345,2.135135135135135,1.3673469387755102,1.993103448275862,3.3434343434343434,1.3333333333333333,4.919191919191919
Someone You Loved,Lewis Capaldi,3.1359223300970873,2.673469387755102,3.0618556701030926,4.724137931034482,1.5945945945945947,2.836734693877551,1.6620689655172414,4.03030303030303,1.25,4.878787878787879
SeÃ±orita,Shawn Mendes,3.2718446601941746,3.204081632653061,4.1340206185567006,4.724137931034482,1.4864864864864864,4.061224489795919,1.7862068965517242,1.1616161616161615,1.25,4.838383838383838
How Do You Sleep?,Sam Smith,3.1553398058252426,3.7755102040816326,2.979381443298969,4.793103448275862,1.4324324324324325,2.428571428571429,1.9379310344827587,1.606060606060606,1.75,4.757575757575758
